realisation,job_id,actual_duration_min,parent_job_id,provenance
5,J00139c0,12.6,J00139,D:lognormal_from_declared_pairing_rule
6,J00139c0,17.8,J00139,D:lognormal_from_declared_pairing_rule
7,J00139c0,27.7,J00139,D:lognormal_from_declared_pairing_rule
8,J00139c0,25.0,J00139,D:lognormal_from_declared_pairing_rule
9,J00139c0,25.5,J00139,D:lognormal_from_declared_pairing_rule
10,J00139c0,16.3,J00139,D:lognormal_from_declared_pairing_rule
11,J00139c0,26.8,J00139,D:lognormal_from_declared_pairing_rule
12,J00139c0,29.7,J00139,D:lognormal_from_declared_pairing_rule
13,J00139c0,38.1,J00139,D:lognormal_from_declared_pairing_rule
14,J00139c0,19.9,J00139,D:lognormal_from_declared_pairing_rule
15,J00139c0,22.6,J00139,D:lognormal_from_declared_pairing_rule
16,J00139c0,17.5,J00139,D:lognormal_from_declared_pairing_rule
17,J00139c0,30.9,J00139,D:lognormal_from_declared_pairing_rule
18,J00139c0,29.7,J00139,D:lognormal_from_declared_pairing_rule
19,J00139c0,37.1,J00139,D:lognormal_from_declared_pairing_rule
20,J00139c0,43.0,J00139,D:lognormal_from_declared_pairing_rule
21,J00139c0,35.3,J00139,D:lognormal_from_declared_pairing_rule
22,J00139c0,35.8,J00139,D:lognormal_from_declared_pairing_rule
23,J00139c0,27.3,J00139,D:lognormal_from_declared_pairing_rule
24,J00139c0,20.9,J00139,D:lognormal_from_declared_pairing_rule
25,J00139c0,37.4,J00139,D:lognormal_from_declared_pairing_rule
26,J00139c0,21.5,J00139,D:lognormal_from_declared_pairing_rule
27,J00139c0,22.2,J00139,D:lognormal_from_declared_pairing_rule
28,J00139c0,27.7,J00139,D:lognormal_from_declared_pairing_rule
29,J00139c0,23.6,J00139,D:lognormal_from_declared_pairing_rule
0,J00139c1,19.1,J00139,D:lognormal_from_declared_pairing_rule
1,J00139c1,11.4,J00139,D:lognormal_from_declared_pairing_rule
2,J00139c1,7.9,J00139,D:lognormal_from_declared_pairing_rule
3,J00139c1,15.1,J00139,D:lognormal_from_declared_pairing_rule
4,J00139c1,14.6,J00139,D:lognormal_from_declared_pairing_rule
5,J00139c1,6.6,J00139,D:lognormal_from_declared_pairing_rule
6,J00139c1,12.0,J00139,D:lognormal_from_declared_pairing_rule
7,J00139c1,14.3,J00139,D:lognormal_from_declared_pairing_rule
8,J00139c1,13.5,J00139,D:lognormal_from_declared_pairing_rule
9,J00139c1,16.1,J00139,D:lognormal_from_declared_pairing_rule
10,J00139c1,9.2,J00139,D:lognormal_from_declared_pairing_rule
11,J00139c1,14.5,J00139,D:lognormal_from_declared_pairing_rule
12,J00139c1,10.4,J00139,D:lognormal_from_declared_pairing_rule
13,J00139c1,16.0,J00139,D:lognormal_from_declared_pairing_rule
14,J00139c1,21.0,J00139,D:lognormal_from_declared_pairing_rule
15,J00139c1,13.6,J00139,D:lognormal_from_declared_pairing_rule
16,J00139c1,20.0,J00139,D:lognormal_from_declared_pairing_rule
17,J00139c1,15.6,J00139,D:lognormal_from_declared_pairing_rule
18,J00139c1,9.4,J00139,D:lognormal_from_declared_pairing_rule
19,J00139c1,16.5,J00139,D:lognormal_from_declared_pairing_rule
20,J00139c1,16.2,J00139,D:lognormal_from_declared_pairing_rule
21,J00139c1,10.6,J00139,D:lognormal_from_declared_pairing_rule
22,J00139c1,12.1,J00139,D:lognormal_from_declared_pairing_rule
23,J00139c1,15.5,J00139,D:lognormal_from_declared_pairing_rule
24,J00139c1,11.4,J00139,D:lognormal_from_declared_pairing_rule
25,J00139c1,14.2,J00139,D:lognormal_from_declared_pairing_rule
26,J00139c1,9.4,J00139,D:lognormal_from_declared_pairing_rule
27,J00139c1,16.8,J00139,D:lognormal_from_declared_pairing_rule
28,J00139c1,9.7,J00139,D:lognormal_from_declared_pairing_rule
29,J00139c1,13.9,J00139,D:lognormal_from_declared_pairing_rule
0,J00140c0,26.4,J00140,D:lognormal_from_declared_pairing_rule
1,J00140c0,29.6,J00140,D:lognormal_from_declared_pairing_rule
2,J00140c0,27.4,J00140,D:lognormal_from_declared_pairing_rule
3,J00140c0,37.8,J00140,D:lognormal_from_declared_pairing_rule
4,J00140c0,27.2,J00140,D:lognormal_from_declared_pairing_rule
5,J00140c0,27.1,J00140,D:lognormal_from_declared_pairing_rule
6,J00140c0,32.2,J00140,D:lognormal_from_declared_pairing_rule
7,J00140c0,13.8,J00140,D:lognormal_from_declared_pairing_rule
8,J00140c0,46.5,J00140,D:lognormal_from_declared_pairing_rule
9,J00140c0,24.1,J00140,D:lognormal_from_declared_pairing_rule
10,J00140c0,43.4,J00140,D:lognormal_from_declared_pairing_rule
11,J00140c0,35.8,J00140,D:lognormal_from_declared_pairing_rule
12,J00140c0,29.0,J00140,D:lognormal_from_declared_pairing_rule
13,J00140c0,23.5,J00140,D:lognormal_from_declared_pairing_rule
14,J00140c0,11.6,J00140,D:lognormal_from_declared_pairing_rule
15,J00140c0,13.6,J00140,D:lognormal_from_declared_pairing_rule
16,J00140c0,17.6,J00140,D:lognormal_from_declared_pairing_rule
17,J00140c0,24.0,J00140,D:lognormal_from_declared_pairing_rule
18,J00140c0,17.1,J00140,D:lognormal_from_declared_pairing_rule
19,J00140c0,35.6,J00140,D:lognormal_from_declared_pairing_rule
20,J00140c0,31.1,J00140,D:lognormal_from_declared_pairing_rule
21,J00140c0,17.2,J00140,D:lognormal_from_declared_pairing_rule
22,J00140c0,23.5,J00140,D:lognormal_from_declared_pairing_rule
23,J00140c0,19.7,J00140,D:lognormal_from_declared_pairing_rule
24,J00140c0,19.7,J00140,D:lognormal_from_declared_pairing_rule
25,J00140c0,18.6,J00140,D:lognormal_from_declared_pairing_rule
26,J00140c0,31.5,J00140,D:lognormal_from_declared_pairing_rule
27,J00140c0,29.0,J00140,D:lognormal_from_declared_pairing_rule
28,J00140c0,16.6,J00140,D:lognormal_from_declared_pairing_rule
29,J00140c0,23.9,J00140,D:lognormal_from_declared_pairing_rule
0,J00140c1,15.2,J00140,D:lognormal_from_declared_pairing_rule
1,J00140c1,11.7,J00140,D:lognormal_from_declared_pairing_rule
2,J00140c1,11.2,J00140,D:lognormal_from_declared_pairing_rule
3,J00140c1,14.3,J00140,D:lognormal_from_declared_pairing_rule
4,J00140c1,16.2,J00140,D:lognormal_from_declared_pairing_rule
5,J00140c1,16.4,J00140,D:lognormal_from_declared_pairing_rule
6,J00140c1,22.8,J00140,D:lognormal_from_declared_pairing_rule
7,J00140c1,13.0,J00140,D:lognormal_from_declared_pairing_rule
8,J00140c1,10.8,J00140,D:lognormal_from_declared_pairing_rule
9,J00140c1,12.0,J00140,D:lognormal_from_declared_pairing_rule
10,J00140c1,14.6,J00140,D:lognormal_from_declared_pairing_rule
11,J00140c1,25.5,J00140,D:lognormal_from_declared_pairing_rule
12,J00140c1,20.9,J00140,D:lognormal_from_declared_pairing_rule
13,J00140c1,21.1,J00140,D:lognormal_from_declared_pairing_rule
14,J00140c1,10.0,J00140,D:lognormal_from_declared_pairing_rule
15,J00140c1,22.5,J00140,D:lognormal_from_declared_pairing_rule
16,J00140c1,18.8,J00140,D:lognormal_from_declared_pairing_rule
17,J00140c1,9.3,J00140,D:lognormal_from_declared_pairing_rule
18,J00140c1,19.2,J00140,D:lognormal_from_declared_pairing_rule
19,J00140c1,12.3,J00140,D:lognormal_from_declared_pairing_rule
20,J00140c1,15.5,J00140,D:lognormal_from_declared_pairing_rule
21,J00140c1,13.4,J00140,D:lognormal_from_declared_pairing_rule
22,J00140c1,25.3,J00140,D:lognormal_from_declared_pairing_rule
23,J00140c1,14.9,J00140,D:lognormal_from_declared_pairing_rule
24,J00140c1,9.8,J00140,D:lognormal_from_declared_pairing_rule
25,J00140c1,15.4,J00140,D:lognormal_from_declared_pairing_rule
26,J00140c1,8.9,J00140,D:lognormal_from_declared_pairing_rule
27,J00140c1,16.0,J00140,D:lognormal_from_declared_pairing_rule
28,J00140c1,20.8,J00140,D:lognormal_from_declared_pairing_rule
29,J00140c1,8.7,J00140,D:lognormal_from_declared_pairing_rule
0,J00148c0,44.2,J00148,D:lognormal_from_declared_pairing_rule
1,J00148c0,17.0,J00148,D:lognormal_from_declared_pairing_rule
2,J00148c0,31.5,J00148,D:lognormal_from_declared_pairing_rule
3,J00148c0,22.9,J00148,D:lognormal_from_declared_pairing_rule
4,J00148c0,23.9,J00148,D:lognormal_from_declared_pairing_rule
5,J00148c0,20.2,J00148,D:lognormal_from_declared_pairing_rule
6,J00148c0,38.6,J00148,D:lognormal_from_declared_pairing_rule
7,J00148c0,33.6,J00148,D:lognormal_from_declared_pairing_rule
8,J00148c0,18.7,J00148,D:lognormal_from_declared_pairing_rule
9,J00148c0,30.0,J00148,D:lognormal_from_declared_pairing_rule
10,J00148c0,22.7,J00148,D:lognormal_from_declared_pairing_rule
11,J00148c0,30.7,J00148,D:lognormal_from_declared_pairing_rule
12,J00148c0,22.3,J00148,D:lognormal_from_declared_pairing_rule
13,J00148c0,29.0,J00148,D:lognormal_from_declared_pairing_rule
14,J00148c0,18.9,J00148,D:lognormal_from_declared_pairing_rule
15,J00148c0,56.7,J00148,D:lognormal_from_declared_pairing_rule
16,J00148c0,34.8,J00148,D:lognormal_from_declared_pairing_rule
17,J00148c0,20.4,J00148,D:lognormal_from_declared_pairing_rule
18,J00148c0,25.6,J00148,D:lognormal_from_declared_pairing_rule
19,J00148c0,19.1,J00148,D:lognormal_from_declared_pairing_rule
20,J00148c0,26.3,J00148,D:lognormal_from_declared_pairing_rule
21,J00148c0,36.9,J00148,D:lognormal_from_declared_pairing_rule
22,J00148c0,20.0,J00148,D:lognormal_from_declared_pairing_rule
23,J00148c0,34.4,J00148,D:lognormal_from_declared_pairing_rule
24,J00148c0,10.7,J00148,D:lognormal_from_declared_pairing_rule
25,J00148c0,24.7,J00148,D:lognormal_from_declared_pairing_rule
26,J00148c0,24.5,J00148,D:lognormal_from_declared_pairing_rule
27,J00148c0,26.1,J00148,D:lognormal_from_declared_pairing_rule
28,J00148c0,17.7,J00148,D:lognormal_from_declared_pairing_rule
29,J00148c0,17.4,J00148,D:lognormal_from_declared_pairing_rule
0,J00148c1,20.0,J00148,D:lognormal_from_declared_pairing_rule
1,J00148c1,17.7,J00148,D:lognormal_from_declared_pairing_rule
2,J00148c1,16.3,J00148,D:lognormal_from_declared_pairing_rule
3,J00148c1,10.9,J00148,D:lognormal_from_declared_pairing_rule
4,J00148c1,9.2,J00148,D:lognormal_from_declared_pairing_rule
5,J00148c1,18.2,J00148,D:lognormal_from_declared_pairing_rule
6,J00148c1,8.5,J00148,D:lognormal_from_declared_pairing_rule
7,J00148c1,25.6,J00148,D:lognormal_from_declared_pairing_rule
8,J00148c1,7.3,J00148,D:lognormal_from_declared_pairing_rule
9,J00148c1,16.5,J00148,D:lognormal_from_declared_pairing_rule
10,J00148c1,13.2,J00148,D:lognormal_from_declared_pairing_rule
11,J00148c1,17.7,J00148,D:lognormal_from_declared_pairing_rule
12,J00148c1,14.6,J00148,D:lognormal_from_declared_pairing_rule
13,J00148c1,12.1,J00148,D:lognormal_from_declared_pairing_rule
14,J00148c1,6.7,J00148,D:lognormal_from_declared_pairing_rule
15,J00148c1,19.1,J00148,D:lognormal_from_declared_pairing_rule
16,J00148c1,32.6,J00148,D:lognormal_from_declared_pairing_rule
17,J00148c1,27.5,J00148,D:lognormal_from_declared_pairing_rule
18,J00148c1,6.6,J00148,D:lognormal_from_declared_pairing_rule
19,J00148c1,11.1,J00148,D:lognormal_from_declared_pairing_rule
20,J00148c1,11.8,J00148,D:lognormal_from_declared_pairing_rule
21,J00148c1,21.2,J00148,D:lognormal_from_declared_pairing_rule
22,J00148c1,17.6,J00148,D:lognormal_from_declared_pairing_rule
23,J00148c1,20.2,J00148,D:lognormal_from_declared_pairing_rule
24,J00148c1,15.9,J00148,D:lognormal_from_declared_pairing_rule
25,J00148c1,8.0,J00148,D:lognormal_from_declared_pairing_rule
26,J00148c1,19.7,J00148,D:lognormal_from_declared_pairing_rule
27,J00148c1,15.6,J00148,D:lognormal_from_declared_pairing_rule
28,J00148c1,15.8,J00148,D:lognormal_from_declared_pairing_rule
29,J00148c1,13.4,J00148,D:lognormal_from_declared_pairing_rule
0,J00149c0,14.1,J00149,D:lognormal_from_declared_pairing_rule
1,J00149c0,15.9,J00149,D:lognormal_from_declared_pairing_rule
2,J00149c0,20.1,J00149,D:lognormal_from_declared_pairing_rule
3,J00149c0,16.7,J00149,D:lognormal_from_declared_pairing_rule
4,J00149c0,26.9,J00149,D:lognormal_from_declared_pairing_rule
5,J00149c0,16.0,J00149,D:lognormal_from_declared_pairing_rule
6,J00149c0,28.0,J00149,D:lognormal_from_declared_pairing_rule
7,J00149c0,13.3,J00149,D:lognormal_from_declared_pairing_rule
8,J00149c0,18.8,J00149,D:lognormal_from_declared_pairing_rule
9,J00149c0,28.0,J00149,D:lognormal_from_declared_pairing_rule
10,J00149c0,14.6,J00149,D:lognormal_from_declared_pairing_rule
11,J00149c0,23.8,J00149,D:lognormal_from_declared_pairing_rule
12,J00149c0,13.9,J00149,D:lognormal_from_declared_pairing_rule
13,J00149c0,23.5,J00149,D:lognormal_from_declared_pairing_rule
14,J00149c0,18.9,J00149,D:lognormal_from_declared_pairing_rule
15,J00149c0,16.5,J00149,D:lognormal_from_declared_pairing_rule
16,J00149c0,15.9,J00149,D:lognormal_from_declared_pairing_rule
17,J00149c0,16.6,J00149,D:lognormal_from_declared_pairing_rule
18,J00149c0,17.8,J00149,D:lognormal_from_declared_pairing_rule
19,J00149c0,13.7,J00149,D:lognormal_from_declared_pairing_rule
20,J00149c0,20.7,J00149,D:lognormal_from_declared_pairing_rule
21,J00149c0,11.1,J00149,D:lognormal_from_declared_pairing_rule
22,J00149c0,20.5,J00149,D:lognormal_from_declared_pairing_rule
23,J00149c0,19.1,J00149,D:lognormal_from_declared_pairing_rule
24,J00149c0,19.2,J00149,D:lognormal_from_declared_pairing_rule
25,J00149c0,25.2,J00149,D:lognormal_from_declared_pairing_rule
26,J00149c0,13.1,J00149,D:lognormal_from_declared_pairing_rule
27,J00149c0,35.2,J00149,D:lognormal_from_declared_pairing_rule
28,J00149c0,19.9,J00149,D:lognormal_from_declared_pairing_rule
29,J00149c0,14.7,J00149,D:lognormal_from_declared_pairing_rule
0,J00150c0,21.0,J00150,D:lognormal_from_declared_pairing_rule
1,J00150c0,24.1,J00150,D:lognormal_from_declared_pairing_rule
2,J00150c0,19.2,J00150,D:lognormal_from_declared_pairing_rule
3,J00150c0,13.8,J00150,D:lognormal_from_declared_pairing_rule
4,J00150c0,20.5,J00150,D:lognormal_from_declared_pairing_rule
5,J00150c0,9.5,J00150,D:lognormal_from_declared_pairing_rule
6,J00150c0,18.2,J00150,D:lognormal_from_declared_pairing_rule
7,J00150c0,13.2,J00150,D:lognormal_from_declared_pairing_rule
8,J00150c0,21.2,J00150,D:lognormal_from_declared_pairing_rule
9,J00150c0,25.1,J00150,D:lognormal_from_declared_pairing_rule
10,J00150c0,40.1,J00150,D:lognormal_from_declared_pairing_rule
11,J00150c0,24.8,J00150,D:lognormal_from_declared_pairing_rule
12,J00150c0,14.5,J00150,D:lognormal_from_declared_pairing_rule
13,J00150c0,12.7,J00150,D:lognormal_from_declared_pairing_rule
14,J00150c0,24.3,J00150,D:lognormal_from_declared_pairing_rule
15,J00150c0,23.7,J00150,D:lognormal_from_declared_pairing_rule
16,J00150c0,21.6,J00150,D:lognormal_from_declared_pairing_rule
17,J00150c0,15.9,J00150,D:lognormal_from_declared_pairing_rule
18,J00150c0,33.9,J00150,D:lognormal_from_declared_pairing_rule
19,J00150c0,16.2,J00150,D:lognormal_from_declared_pairing_rule
20,J00150c0,23.7,J00150,D:lognormal_from_declared_pairing_rule
21,J00150c0,24.3,J00150,D:lognormal_from_declared_pairing_rule
22,J00150c0,16.5,J00150,D:lognormal_from_declared_pairing_rule
23,J00150c0,18.8,J00150,D:lognormal_from_declared_pairing_rule
24,J00150c0,16.8,J00150,D:lognormal_from_declared_pairing_rule
25,J00150c0,24.1,J00150,D:lognormal_from_declared_pairing_rule
26,J00150c0,16.2,J00150,D:lognormal_from_declared_pairing_rule
27,J00150c0,20.4,J00150,D:lognormal_from_declared_pairing_rule
28,J00150c0,19.1,J00150,D:lognormal_from_declared_pairing_rule
29,J00150c0,19.6,J00150,D:lognormal_from_declared_pairing_rule
0,J00161c0,14.4,J00161,D:lognormal_from_declared_pairing_rule
1,J00161c0,34.4,J00161,D:lognormal_from_declared_pairing_rule
2,J00161c0,22.7,J00161,D:lognormal_from_declared_pairing_rule
3,J00161c0,26.5,J00161,D:lognormal_from_declared_pairing_rule
4,J00161c0,27.8,J00161,D:lognormal_from_declared_pairing_rule
5,J00161c0,18.4,J00161,D:lognormal_from_declared_pairing_rule
6,J00161c0,18.9,J00161,D:lognormal_from_declared_pairing_rule
7,J00161c0,32.9,J00161,D:lognormal_from_declared_pairing_rule
8,J00161c0,27.6,J00161,D:lognormal_from_declared_pairing_rule
9,J00161c0,12.5,J00161,D:lognormal_from_declared_pairing_rule
10,J00161c0,22.2,J00161,D:lognormal_from_declared_pairing_rule
11,J00161c0,22.9,J00161,D:lognormal_from_declared_pairing_rule
12,J00161c0,18.6,J00161,D:lognormal_from_declared_pairing_rule
13,J00161c0,31.0,J00161,D:lognormal_from_declared_pairing_rule
14,J00161c0,14.5,J00161,D:lognormal_from_declared_pairing_rule
15,J00161c0,17.5,J00161,D:lognormal_from_declared_pairing_rule
16,J00161c0,20.5,J00161,D:lognormal_from_declared_pairing_rule
17,J00161c0,35.6,J00161,D:lognormal_from_declared_pairing_rule
18,J00161c0,20.2,J00161,D:lognormal_from_declared_pairing_rule
19,J00161c0,22.5,J00161,D:lognormal_from_declared_pairing_rule
20,J00161c0,32.8,J00161,D:lognormal_from_declared_pairing_rule
21,J00161c0,24.3,J00161,D:lognormal_from_declared_pairing_rule
22,J00161c0,16.0,J00161,D:lognormal_from_declared_pairing_rule
23,J00161c0,22.4,J00161,D:lognormal_from_declared_pairing_rule
24,J00161c0,16.6,J00161,D:lognormal_from_declared_pairing_rule
25,J00161c0,24.8,J00161,D:lognormal_from_declared_pairing_rule
26,J00161c0,25.9,J00161,D:lognormal_from_declared_pairing_rule
27,J00161c0,26.2,J00161,D:lognormal_from_declared_pairing_rule
28,J00161c0,28.4,J00161,D:lognormal_from_declared_pairing_rule
29,J00161c0,22.6,J00161,D:lognormal_from_declared_pairing_rule
0,J00161c1,20.9,J00161,D:lognormal_from_declared_pairing_rule
1,J00161c1,12.1,J00161,D:lognormal_from_declared_pairing_rule
2,J00161c1,17.4,J00161,D:lognormal_from_declared_pairing_rule
3,J00161c1,21.7,J00161,D:lognormal_from_declared_pairing_rule
4,J00161c1,19.6,J00161,D:lognormal_from_declared_pairing_rule
5,J00161c1,8.3,J00161,D:lognormal_from_declared_pairing_rule
6,J00161c1,8.5,J00161,D:lognormal_from_declared_pairing_rule
7,J00161c1,9.9,J00161,D:lognormal_from_declared_pairing_rule
8,J00161c1,11.9,J00161,D:lognormal_from_declared_pairing_rule
9,J00161c1,10.0,J00161,D:lognormal_from_declared_pairing_rule
10,J00161c1,14.4,J00161,D:lognormal_from_declared_pairing_rule
11,J00161c1,11.4,J00161,D:lognormal_from_declared_pairing_rule
12,J00161c1,14.4,J00161,D:lognormal_from_declared_pairing_rule
13,J00161c1,18.4,J00161,D:lognormal_from_declared_pairing_rule
14,J00161c1,16.2,J00161,D:lognormal_from_declared_pairing_rule
15,J00161c1,13.6,J00161,D:lognormal_from_declared_pairing_rule
16,J00161c1,14.0,J00161,D:lognormal_from_declared_pairing_rule
17,J00161c1,22.7,J00161,D:lognormal_from_declared_pairing_rule
18,J00161c1,12.2,J00161,D:lognormal_from_declared_pairing_rule
19,J00161c1,18.9,J00161,D:lognormal_from_declared_pairing_rule
20,J00161c1,8.9,J00161,D:lognormal_from_declared_pairing_rule
21,J00161c1,18.4,J00161,D:lognormal_from_declared_pairing_rule
22,J00161c1,10.1,J00161,D:lognormal_from_declared_pairing_rule
23,J00161c1,20.4,J00161,D:lognormal_from_declared_pairing_rule
24,J00161c1,21.3,J00161,D:lognormal_from_declared_pairing_rule
25,J00161c1,15.3,J00161,D:lognormal_from_declared_pairing_rule
26,J00161c1,21.6,J00161,D:lognormal_from_declared_pairing_rule
27,J00161c1,9.7,J00161,D:lognormal_from_declared_pairing_rule
28,J00161c1,15.7,J00161,D:lognormal_from_declared_pairing_rule
29,J00161c1,17.6,J00161,D:lognormal_from_declared_pairing_rule
