train_number,train_name,station_code,arrival_min,departure_min,day,stop_seq
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,TPT,1081,1081,4,1
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,MOLK,,,1,2
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,KEY,1090,1090,4,3
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,KNNT,1095,1095,4,4
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,SLY,1101,1101,4,5
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,DST,1108,1108,4,6
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,DPI,1115,1115,4,7
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,MAP,1121,1121,4,8
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,TNGR,1126,1126,4,9
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,BDY,1132,1132,4,10
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,BQI,1140,1140,4,11
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,LCR,1148,1148,4,12
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,DSPT,1156,1156,4,13
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,TNT,1162,1162,4,14
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,KPPR,1171,1171,4,15
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,MGSJ,1173,1173,4,16
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,SA,1175,1180,4,17
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,NEA,1186,1186,4,18
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,VRPD,1189,1189,4,19
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,DVBH,,,1,20
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,DC,1199,1199,4,21
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,MVPM,1210,1210,4,22
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,SGE,1214,1214,4,23
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,ANU,1221,1221,4,24
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,CV,1230,1230,4,25
15906,DIBRUGARH - KANNIYAKUMARI Vivek Exp,ED,1235,1240,4,26
12682,Coimbatore-Chennai Express,ED,75,80,2,0
12682,Coimbatore-Chennai Express,CV,84,84,2,1
12682,Coimbatore-Chennai Express,ANU,93,93,2,2
12682,Coimbatore-Chennai Express,SGE,100,100,2,3
12682,Coimbatore-Chennai Express,MVPM,105,105,2,4
12682,Coimbatore-Chennai Express,DC,116,116,2,5
12682,Coimbatore-Chennai Express,VRPD,125,125,2,6
12682,Coimbatore-Chennai Express,NEA,128,128,2,7
12682,Coimbatore-Chennai Express,SA,135,140,2,8
12682,Coimbatore-Chennai Express,MGSJ,143,143,2,9
12682,Coimbatore-Chennai Express,KPPR,146,146,2,10
12682,Coimbatore-Chennai Express,TNT,155,155,2,11
12682,Coimbatore-Chennai Express,DSPT,161,161,2,12
12682,Coimbatore-Chennai Express,LCR,169,169,2,13
12682,Coimbatore-Chennai Express,BQI,178,178,2,14
12682,Coimbatore-Chennai Express,BDY,187,187,2,15
12682,Coimbatore-Chennai Express,TNGR,193,193,2,16
12682,Coimbatore-Chennai Express,MAP,198,198,2,17
12682,Coimbatore-Chennai Express,DPI,205,205,2,18
12682,Coimbatore-Chennai Express,DST,212,212,2,19
12682,Coimbatore-Chennai Express,SLY,219,219,2,20
12682,Coimbatore-Chennai Express,KNNT,225,225,2,21
12682,Coimbatore-Chennai Express,KEY,230,230,2,22
12682,Coimbatore-Chennai Express,TPT,240,240,2,23
12682,Coimbatore-Chennai Express,JTJ,246,246,2,24
16309,Ernakulam-Patna Express,ED,1400,1405,1,0
16309,Ernakulam-Patna Express,CV,1409,1409,1,1
16309,Ernakulam-Patna Express,ANU,1419,1419,1,2
16309,Ernakulam-Patna Express,SGE,1426,1426,1,3
16309,Ernakulam-Patna Express,MVPM,1430,1430,1,4
16309,Ernakulam-Patna Express,DC,1,1,2,5
16309,Ernakulam-Patna Express,VRPD,11,11,2,6
16309,Ernakulam-Patna Express,NEA,14,14,2,7
16309,Ernakulam-Patna Express,SA,20,25,2,8
16309,Ernakulam-Patna Express,MGSJ,28,28,2,9
16309,Ernakulam-Patna Express,KPPR,31,31,2,10
16309,Ernakulam-Patna Express,TNT,39,39,2,11
16309,Ernakulam-Patna Express,DSPT,45,45,2,12
16309,Ernakulam-Patna Express,LCR,54,54,2,13
16309,Ernakulam-Patna Express,BQI,62,62,2,14
16309,Ernakulam-Patna Express,BDY,71,71,2,15
16309,Ernakulam-Patna Express,TNGR,77,77,2,16
16309,Ernakulam-Patna Express,MAP,82,82,2,17
16309,Ernakulam-Patna Express,DPI,88,88,2,18
16309,Ernakulam-Patna Express,DST,95,95,2,19
16309,Ernakulam-Patna Express,SLY,103,103,2,20
16309,Ernakulam-Patna Express,KNNT,108,108,2,21
16309,Ernakulam-Patna Express,KEY,113,113,2,22
16309,Ernakulam-Patna Express,TPT,123,123,2,23
16309,Ernakulam-Patna Express,JTJ,128,130,2,24
16360,PATNA - ERNAKULAM Express,JTJ,835,840,3,0
16360,PATNA - ERNAKULAM Express,TPT,845,845,3,1
16360,PATNA - ERNAKULAM Express,MOLK,,,1,2
16360,PATNA - ERNAKULAM Express,KEY,853,853,3,3
16360,PATNA - ERNAKULAM Express,KNNT,857,857,3,4
16360,PATNA - ERNAKULAM Express,SLY,862,862,3,5
16360,PATNA - ERNAKULAM Express,DST,868,868,3,6
16360,PATNA - ERNAKULAM Express,DPI,874,874,3,7
16360,PATNA - ERNAKULAM Express,MAP,879,879,3,8
16360,PATNA - ERNAKULAM Express,TNGR,883,883,3,9
16360,PATNA - ERNAKULAM Express,BDY,888,888,3,10
16360,PATNA - ERNAKULAM Express,BQI,895,895,3,11
16360,PATNA - ERNAKULAM Express,LCR,902,902,3,12
16360,PATNA - ERNAKULAM Express,DSPT,909,909,3,13
16360,PATNA - ERNAKULAM Express,TNT,914,914,3,14
16360,PATNA - ERNAKULAM Express,KPPR,921,921,3,15
16360,PATNA - ERNAKULAM Express,MGSJ,924,924,3,16
16360,PATNA - ERNAKULAM Express,SA,925,930,3,17
16360,PATNA - ERNAKULAM Express,NEA,938,938,3,18
16360,PATNA - ERNAKULAM Express,VRPD,942,942,3,19
16360,PATNA - ERNAKULAM Express,DVBH,,,1,20
16360,PATNA - ERNAKULAM Express,DC,954,954,3,21
16360,PATNA - ERNAKULAM Express,MVPM,968,968,3,22
16360,PATNA - ERNAKULAM Express,SGE,974,974,3,23
16360,PATNA - ERNAKULAM Express,ANU,983,983,3,24
16360,PATNA - ERNAKULAM Express,CV,995,995,3,25
16360,PATNA - ERNAKULAM Express,ED,1000,1010,3,26
12508,GUWAHATI - TRIVANDRUM SF Exp,JTJ,508,510,3,0
12508,GUWAHATI - TRIVANDRUM SF Exp,TPT,515,515,3,1
12508,GUWAHATI - TRIVANDRUM SF Exp,MOLK,,,1,2
12508,GUWAHATI - TRIVANDRUM SF Exp,KEY,522,522,3,3
12508,GUWAHATI - TRIVANDRUM SF Exp,KNNT,526,526,3,4
12508,GUWAHATI - TRIVANDRUM SF Exp,SLY,531,531,3,5
12508,GUWAHATI - TRIVANDRUM SF Exp,DST,536,536,3,6
12508,GUWAHATI - TRIVANDRUM SF Exp,DPI,542,542,3,7
12508,GUWAHATI - TRIVANDRUM SF Exp,MAP,547,547,3,8
12508,GUWAHATI - TRIVANDRUM SF Exp,TNGR,551,551,3,9
12508,GUWAHATI - TRIVANDRUM SF Exp,BDY,555,555,3,10
12508,GUWAHATI - TRIVANDRUM SF Exp,BQI,562,562,3,11
12508,GUWAHATI - TRIVANDRUM SF Exp,LCR,569,569,3,12
12508,GUWAHATI - TRIVANDRUM SF Exp,DSPT,575,575,3,13
12508,GUWAHATI - TRIVANDRUM SF Exp,TNT,580,580,3,14
12508,GUWAHATI - TRIVANDRUM SF Exp,KPPR,587,587,3,15
12508,GUWAHATI - TRIVANDRUM SF Exp,MGSJ,589,589,3,16
12508,GUWAHATI - TRIVANDRUM SF Exp,SA,590,595,3,17
12508,GUWAHATI - TRIVANDRUM SF Exp,NEA,603,603,3,18
12508,GUWAHATI - TRIVANDRUM SF Exp,VRPD,607,607,3,19
12508,GUWAHATI - TRIVANDRUM SF Exp,DVBH,,,1,20
12508,GUWAHATI - TRIVANDRUM SF Exp,DC,619,619,3,21
12508,GUWAHATI - TRIVANDRUM SF Exp,MVPM,633,633,3,22
12508,GUWAHATI - TRIVANDRUM SF Exp,SGE,639,639,3,23
12508,GUWAHATI - TRIVANDRUM SF Exp,ANU,648,648,3,24
12508,GUWAHATI - TRIVANDRUM SF Exp,CV,660,660,3,25
12508,GUWAHATI - TRIVANDRUM SF Exp,ED,665,675,3,26
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,ED,195,200,2,0
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,CV,205,205,2,1
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,ANU,214,214,2,2
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,SGE,221,221,2,3
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,MVPM,226,226,2,4
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,DC,237,237,2,5
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,DVBH,,,1,6
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,VRPD,247,247,2,7
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,NEA,250,250,2,8
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,SA,257,260,2,9
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,MGSJ,263,263,2,10
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,KPPR,266,266,2,11
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,TNT,275,275,2,12
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,DSPT,281,281,2,13
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,LCR,289,289,2,14
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,BQI,298,298,2,15
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,BDY,307,307,2,16
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,TNGR,313,313,2,17
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,MAP,318,318,2,18
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,DPI,324,324,2,19
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,DST,332,332,2,20
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,SLY,339,339,2,21
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,KNNT,345,345,2,22
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,KEY,350,350,2,23
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,MOLK,,,1,24
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,TPT,360,360,2,25
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,JTJ,365,370,2,26
12515,RIVANDRUM - GUWAHATI Exp,ED,1400,1405,1,0
12515,RIVANDRUM - GUWAHATI Exp,CV,1409,1409,1,1
12515,RIVANDRUM - GUWAHATI Exp,ANU,1419,1419,1,2
12515,RIVANDRUM - GUWAHATI Exp,SGE,1426,1426,1,3
12515,RIVANDRUM - GUWAHATI Exp,MVPM,1430,1430,1,4
12515,RIVANDRUM - GUWAHATI Exp,DC,1,1,2,5
12515,RIVANDRUM - GUWAHATI Exp,DVBH,,,1,6
12515,RIVANDRUM - GUWAHATI Exp,VRPD,11,11,2,7
12515,RIVANDRUM - GUWAHATI Exp,NEA,14,14,2,8
12515,RIVANDRUM - GUWAHATI Exp,SA,20,25,2,9
12515,RIVANDRUM - GUWAHATI Exp,MGSJ,28,28,2,10
12515,RIVANDRUM - GUWAHATI Exp,KPPR,31,31,2,11
12515,RIVANDRUM - GUWAHATI Exp,TNT,39,39,2,12
12515,RIVANDRUM - GUWAHATI Exp,DSPT,45,45,2,13
12515,RIVANDRUM - GUWAHATI Exp,LCR,54,54,2,14
12515,RIVANDRUM - GUWAHATI Exp,BQI,62,62,2,15
12515,RIVANDRUM - GUWAHATI Exp,BDY,71,71,2,16
12515,RIVANDRUM - GUWAHATI Exp,TNGR,77,77,2,17
12515,RIVANDRUM - GUWAHATI Exp,MAP,82,82,2,18
12515,RIVANDRUM - GUWAHATI Exp,DPI,88,88,2,19
12515,RIVANDRUM - GUWAHATI Exp,DST,95,95,2,20
12515,RIVANDRUM - GUWAHATI Exp,SLY,103,103,2,21
12515,RIVANDRUM - GUWAHATI Exp,KNNT,108,108,2,22
12515,RIVANDRUM - GUWAHATI Exp,KEY,113,113,2,23
12515,RIVANDRUM - GUWAHATI Exp,MOLK,,,1,24
12515,RIVANDRUM - GUWAHATI Exp,TPT,123,123,2,25
12515,RIVANDRUM - GUWAHATI Exp,JTJ,128,130,2,26
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,ED,830,840,1,0
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,CV,844,844,1,1
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,ANU,853,853,1,2
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,SGE,860,860,1,3
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,MVPM,865,865,1,4
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,DC,876,876,1,5
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,DVBH,,,1,6
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,VRPD,885,885,1,7
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,NEA,888,888,1,8
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,SA,895,900,1,9
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,MGSJ,903,903,1,10
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,KPPR,905,905,1,11
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,TNT,913,913,1,12
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,DSPT,919,919,1,13
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,LCR,926,926,1,14
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,BQI,934,935,1,15
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,BDY,942,942,1,16
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,TNGR,947,947,1,17
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,MAP,952,952,1,18
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,DPI,957,957,1,19
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,DST,963,963,1,20
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,SLY,969,970,1,21
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,KNNT,978,978,1,22
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,KEY,985,985,1,23
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,MOLK,,,1,24
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,TPT,999,1000,1,25
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,JTJ,1025,1030,1,26
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,JTJ,1070,1070,1,0
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,TPT,1077,1077,1,1
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,MOLK,,,1,2
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,KEY,1087,1087,1,3
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,KNNT,1093,1093,1,4
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,SLY,1099,1099,1,5
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,DST,1107,1107,1,6
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,DPI,1115,1115,1,7
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,MAP,1122,1122,1,8
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,TNGR,1127,1127,1,9
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,BDY,1133,1133,1,10
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,BQI,1143,1143,1,11
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,LCR,1152,1152,1,12
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,DSPT,1161,1161,1,13
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,TNT,1168,1168,1,14
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,KPPR,1177,1177,1,15
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,MGSJ,1180,1180,1,16
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,SA,1185,1190,1,17
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,NEA,1197,1197,1,18
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,VRPD,1199,1199,1,19
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,DVBH,,,1,20
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,DC,1209,1209,1,21
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,MVPM,1220,1220,1,22
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,SGE,1225,1225,1,23
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,ANU,1232,1232,1,24
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,CV,1241,1241,1,25
12777,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,ED,1245,1250,1,26
16323,Trivandrum Shalimar Biweekly Express,ED,180,185,2,0
16323,Trivandrum Shalimar Biweekly Express,CV,189,189,2,1
16323,Trivandrum Shalimar Biweekly Express,ANU,198,198,2,2
16323,Trivandrum Shalimar Biweekly Express,SGE,205,205,2,3
16323,Trivandrum Shalimar Biweekly Express,MVPM,210,210,2,4
16323,Trivandrum Shalimar Biweekly Express,DC,220,220,2,5
16323,Trivandrum Shalimar Biweekly Express,VRPD,230,230,2,6
16323,Trivandrum Shalimar Biweekly Express,NEA,232,232,2,7
16323,Trivandrum Shalimar Biweekly Express,SA,240,245,2,8
16323,Trivandrum Shalimar Biweekly Express,MGSJ,248,248,2,9
16323,Trivandrum Shalimar Biweekly Express,KPPR,251,251,2,10
16323,Trivandrum Shalimar Biweekly Express,TNT,260,260,2,11
16323,Trivandrum Shalimar Biweekly Express,DSPT,267,267,2,12
16323,Trivandrum Shalimar Biweekly Express,LCR,275,275,2,13
16323,Trivandrum Shalimar Biweekly Express,BQI,284,284,2,14
16323,Trivandrum Shalimar Biweekly Express,BDY,294,294,2,15
16323,Trivandrum Shalimar Biweekly Express,TNGR,299,299,2,16
16323,Trivandrum Shalimar Biweekly Express,MAP,305,305,2,17
16323,Trivandrum Shalimar Biweekly Express,DPI,312,312,2,18
16323,Trivandrum Shalimar Biweekly Express,DST,319,319,2,19
16323,Trivandrum Shalimar Biweekly Express,SLY,327,327,2,20
16323,Trivandrum Shalimar Biweekly Express,KNNT,333,333,2,21
16323,Trivandrum Shalimar Biweekly Express,KEY,338,338,2,22
16323,Trivandrum Shalimar Biweekly Express,TPT,348,348,2,23
16323,Trivandrum Shalimar Biweekly Express,JTJ,355,360,2,24
56846,Erode Jolarpettai Passenger,ED,,980,1,0
56846,Erode Jolarpettai Passenger,CV,985,987,1,1
56846,Erode Jolarpettai Passenger,ANU,995,997,1,2
56846,Erode Jolarpettai Passenger,SGE,1005,1007,1,3
56846,Erode Jolarpettai Passenger,MVPM,1013,1015,1,4
56846,Erode Jolarpettai Passenger,DC,1028,1030,1,5
56846,Erode Jolarpettai Passenger,VRPD,1038,1040,1,6
56846,Erode Jolarpettai Passenger,NEA,1044,1046,1,7
56846,Erode Jolarpettai Passenger,SA,1055,1060,1,8
56846,Erode Jolarpettai Passenger,MGSJ,1066,1066,1,9
56846,Erode Jolarpettai Passenger,KPPR,1071,1072,1,10
56846,Erode Jolarpettai Passenger,TNT,1081,1082,1,11
56846,Erode Jolarpettai Passenger,DSPT,1091,1092,1,12
56846,Erode Jolarpettai Passenger,LCR,1101,1102,1,13
56846,Erode Jolarpettai Passenger,BQI,1111,1112,1,14
56846,Erode Jolarpettai Passenger,BDY,1120,1121,1,15
56846,Erode Jolarpettai Passenger,TNGR,1126,1127,1,16
56846,Erode Jolarpettai Passenger,MAP,1133,1134,1,17
56846,Erode Jolarpettai Passenger,DPI,1141,1142,1,18
56846,Erode Jolarpettai Passenger,DST,1151,1152,1,19
56846,Erode Jolarpettai Passenger,SLY,1161,1162,1,20
56846,Erode Jolarpettai Passenger,KNNT,1167,1168,1,21
56846,Erode Jolarpettai Passenger,KEY,1174,1175,1,22
56846,Erode Jolarpettai Passenger,TPT,1189,1190,1,23
56846,Erode Jolarpettai Passenger,JTJ,1275,,1,24
16310,Patna - Ernakulam Express,JTJ,455,460,3,0
16310,Patna - Ernakulam Express,TPT,466,466,3,1
16310,Patna - Ernakulam Express,KEY,475,475,3,2
16310,Patna - Ernakulam Express,KNNT,479,479,3,3
16310,Patna - Ernakulam Express,SLY,484,484,3,4
16310,Patna - Ernakulam Express,DST,491,491,3,5
16310,Patna - Ernakulam Express,DPI,498,498,3,6
16310,Patna - Ernakulam Express,MAP,504,504,3,7
16310,Patna - Ernakulam Express,TNGR,509,509,3,8
16310,Patna - Ernakulam Express,BDY,514,514,3,9
16310,Patna - Ernakulam Express,BQI,522,522,3,10
16310,Patna - Ernakulam Express,LCR,530,530,3,11
16310,Patna - Ernakulam Express,DSPT,537,537,3,12
16310,Patna - Ernakulam Express,TNT,543,543,3,13
16310,Patna - Ernakulam Express,KPPR,551,551,3,14
16310,Patna - Ernakulam Express,MGSJ,554,554,3,15
16310,Patna - Ernakulam Express,SA,555,560,3,16
16310,Patna - Ernakulam Express,NEA,569,569,3,17
16310,Patna - Ernakulam Express,VRPD,572,572,3,18
16310,Patna - Ernakulam Express,DC,585,585,3,19
16310,Patna - Ernakulam Express,MVPM,601,601,3,20
16310,Patna - Ernakulam Express,SGE,607,607,3,21
16310,Patna - Ernakulam Express,ANU,616,616,3,22
16310,Patna - Ernakulam Express,CV,628,628,3,23
16310,Patna - Ernakulam Express,ED,635,645,3,24
16733,Rameswaram-Okha Express,ED,295,305,2,0
16733,Rameswaram-Okha Express,CV,309,309,2,1
16733,Rameswaram-Okha Express,ANU,319,319,2,2
16733,Rameswaram-Okha Express,SGE,326,326,2,3
16733,Rameswaram-Okha Express,MVPM,330,330,2,4
16733,Rameswaram-Okha Express,DC,341,341,2,5
16733,Rameswaram-Okha Express,VRPD,351,351,2,6
16733,Rameswaram-Okha Express,NEA,354,354,2,7
16733,Rameswaram-Okha Express,SA,360,365,2,8
16733,Rameswaram-Okha Express,MGSJ,368,368,2,9
16733,Rameswaram-Okha Express,KPPR,371,371,2,10
16733,Rameswaram-Okha Express,TNT,380,380,2,11
16733,Rameswaram-Okha Express,DSPT,386,386,2,12
16733,Rameswaram-Okha Express,LCR,394,394,2,13
16733,Rameswaram-Okha Express,BQI,403,403,2,14
16733,Rameswaram-Okha Express,BDY,412,412,2,15
16733,Rameswaram-Okha Express,TNGR,418,418,2,16
16733,Rameswaram-Okha Express,MAP,423,423,2,17
16733,Rameswaram-Okha Express,DPI,429,429,2,18
16733,Rameswaram-Okha Express,DST,437,437,2,19
16733,Rameswaram-Okha Express,SLY,444,444,2,20
16733,Rameswaram-Okha Express,KNNT,450,450,2,21
16733,Rameswaram-Okha Express,KEY,455,455,2,22
16733,Rameswaram-Okha Express,TPT,465,465,2,23
16733,Rameswaram-Okha Express,JTJ,470,475,2,24
16318,Himsagar Express,JTJ,303,305,4,0
16318,Himsagar Express,TPT,311,311,4,1
16318,Himsagar Express,KEY,319,319,4,2
16318,Himsagar Express,KNNT,323,323,4,3
16318,Himsagar Express,SLY,328,328,4,4
16318,Himsagar Express,DST,335,335,4,5
16318,Himsagar Express,DPI,341,341,4,6
16318,Himsagar Express,MAP,346,346,4,7
16318,Himsagar Express,TNGR,351,351,4,8
16318,Himsagar Express,BDY,356,356,4,9
16318,Himsagar Express,BQI,363,363,4,10
16318,Himsagar Express,LCR,371,371,4,11
16318,Himsagar Express,DSPT,378,378,4,12
16318,Himsagar Express,TNT,384,384,4,13
16318,Himsagar Express,KPPR,391,391,4,14
16318,Himsagar Express,MGSJ,394,394,4,15
16318,Himsagar Express,SA,395,400,4,16
16318,Himsagar Express,NEA,408,408,4,17
16318,Himsagar Express,VRPD,412,412,4,18
16318,Himsagar Express,DC,424,424,4,19
16318,Himsagar Express,MVPM,438,438,4,20
16318,Himsagar Express,SGE,444,444,4,21
16318,Himsagar Express,ANU,452,452,4,22
16318,Himsagar Express,CV,464,464,4,23
16318,Himsagar Express,ED,470,500,4,24
22815,Bilaspur-Ernakulam Express,JTJ,768,770,2,0
22815,Bilaspur-Ernakulam Express,TPT,775,775,2,1
22815,Bilaspur-Ernakulam Express,KEY,783,783,2,2
22815,Bilaspur-Ernakulam Express,KNNT,787,787,2,3
22815,Bilaspur-Ernakulam Express,SLY,792,792,2,4
22815,Bilaspur-Ernakulam Express,DST,798,798,2,5
22815,Bilaspur-Ernakulam Express,DPI,804,804,2,6
22815,Bilaspur-Ernakulam Express,MAP,809,809,2,7
22815,Bilaspur-Ernakulam Express,TNGR,813,813,2,8
22815,Bilaspur-Ernakulam Express,BDY,818,818,2,9
22815,Bilaspur-Ernakulam Express,BQI,825,825,2,10
22815,Bilaspur-Ernakulam Express,LCR,832,832,2,11
22815,Bilaspur-Ernakulam Express,DSPT,839,839,2,12
22815,Bilaspur-Ernakulam Express,TNT,844,844,2,13
22815,Bilaspur-Ernakulam Express,KPPR,851,851,2,14
22815,Bilaspur-Ernakulam Express,MGSJ,854,854,2,15
22815,Bilaspur-Ernakulam Express,SA,855,860,2,16
22815,Bilaspur-Ernakulam Express,NEA,869,869,2,17
22815,Bilaspur-Ernakulam Express,VRPD,872,872,2,18
22815,Bilaspur-Ernakulam Express,DC,885,885,2,19
22815,Bilaspur-Ernakulam Express,MVPM,901,901,2,20
22815,Bilaspur-Ernakulam Express,SGE,907,907,2,21
22815,Bilaspur-Ernakulam Express,ANU,916,916,2,22
22815,Bilaspur-Ernakulam Express,CV,928,928,2,23
22815,Bilaspur-Ernakulam Express,ED,935,940,2,24
12521,Raptisagar Express,JTJ,195,200,4,0
12521,Raptisagar Express,TPT,205,205,4,1
12521,Raptisagar Express,KEY,213,213,4,2
12521,Raptisagar Express,KNNT,217,217,4,3
12521,Raptisagar Express,SLY,222,222,4,4
12521,Raptisagar Express,DST,228,228,4,5
12521,Raptisagar Express,DPI,234,234,4,6
12521,Raptisagar Express,MAP,239,239,4,7
12521,Raptisagar Express,TNGR,243,243,4,8
12521,Raptisagar Express,BDY,248,248,4,9
12521,Raptisagar Express,BQI,255,255,4,10
12521,Raptisagar Express,LCR,262,262,4,11
12521,Raptisagar Express,DSPT,269,269,4,12
12521,Raptisagar Express,TNT,274,274,4,13
12521,Raptisagar Express,KPPR,281,281,4,14
12521,Raptisagar Express,MGSJ,284,284,4,15
12521,Raptisagar Express,SA,285,290,4,16
12521,Raptisagar Express,NEA,299,299,4,17
12521,Raptisagar Express,VRPD,302,302,4,18
12521,Raptisagar Express,DC,315,315,4,19
12521,Raptisagar Express,MVPM,331,331,4,20
12521,Raptisagar Express,SGE,337,337,4,21
12521,Raptisagar Express,ANU,346,346,4,22
12521,Raptisagar Express,CV,358,358,4,23
