train_number,train_class,from_code,to_code,direction,enter_min,is_synthetic
12778,SUPERFAST,LCR,DSPT,UP,1,False
12778,SUPERFAST,BQI,LCR,UP,10,False
12778,SUPERFAST,BDY,BQI,UP,19,False
12778,SUPERFAST,TNGR,BDY,UP,28,False
12778,SUPERFAST,MAP,TNGR,UP,34,False
12778,SUPERFAST,DPI,MAP,UP,40,False
12778,SUPERFAST,DST,DPI,UP,46,False
12778,SUPERFAST,SLY,DST,UP,54,False
12778,SUPERFAST,KNNT,SLY,UP,61,False
12778,SUPERFAST,KEY,KNNT,UP,67,False
12778,SUPERFAST,MOLK,KEY,UP,72,False
12778,SUPERFAST,JTJ,TPT,UP,82,False
16042,EXPRESS,CV,ED,UP,1415,False
16042,EXPRESS,ANU,CV,UP,1419,False
16042,EXPRESS,SGE,ANU,UP,1428,False
16042,EXPRESS,MVPM,SGE,UP,1435,False
16042,EXPRESS,DC,MVPM,UP,0,False
16042,EXPRESS,VRPD,DC,UP,11,False
16042,EXPRESS,NEA,VRPD,UP,20,False
16042,EXPRESS,SA,NEA,UP,23,False
16042,EXPRESS,MGSJ,SA,UP,35,False
16042,EXPRESS,KPPR,MGSJ,UP,38,False
16042,EXPRESS,TNT,KPPR,UP,41,False
16042,EXPRESS,DSPT,TNT,UP,50,False
16042,EXPRESS,LCR,DSPT,UP,56,False
16042,EXPRESS,BQI,LCR,UP,65,False
16042,EXPRESS,BDY,BQI,UP,74,False
16042,EXPRESS,TNGR,BDY,UP,83,False
16042,EXPRESS,MAP,TNGR,UP,89,False
16042,EXPRESS,DPI,MAP,UP,95,False
16042,EXPRESS,DST,DPI,UP,101,False
16042,EXPRESS,SLY,DST,UP,109,False
16042,EXPRESS,KNNT,SLY,UP,116,False
16042,EXPRESS,KEY,KNNT,UP,122,False
16042,EXPRESS,TPT,KEY,UP,128,False
16042,EXPRESS,JTJ,TPT,UP,138,False
13351,EXPRESS,JTJ,TPT,DN,440,False
13351,EXPRESS,TPT,MOLK,DN,452,False
13351,EXPRESS,KEY,KNNT,DN,458,False
13351,EXPRESS,KNNT,SLY,DN,461,False
13351,EXPRESS,SLY,DST,DN,465,False
13351,EXPRESS,DST,DPI,DN,472,False
13351,EXPRESS,DPI,MAP,DN,479,False
13351,EXPRESS,MAP,TNGR,DN,486,False
13351,EXPRESS,TNGR,BDY,DN,491,False
13351,EXPRESS,BDY,BQI,DN,496,False
13351,EXPRESS,BQI,LCR,DN,505,False
13351,EXPRESS,LCR,DSPT,DN,513,False
13351,EXPRESS,DSPT,TNT,DN,521,False
13351,EXPRESS,TNT,KPPR,DN,527,False
13351,EXPRESS,KPPR,MGSJ,DN,535,False
13351,EXPRESS,MGSJ,SA,DN,538,False
13351,EXPRESS,SA,NEA,DN,545,False
13351,EXPRESS,NEA,VRPD,DN,553,False
13351,EXPRESS,VRPD,DVBH,DN,557,False
13351,EXPRESS,DC,MVPM,DN,569,False
13351,EXPRESS,MVPM,SGE,DN,583,False
13351,EXPRESS,SGE,ANU,DN,589,False
13351,EXPRESS,ANU,CV,DN,597,False
13351,EXPRESS,CV,ED,DN,609,False
06007,SUPERFAST,JTJ,TPT,DN,1100,False
06007,SUPERFAST,TPT,KEY,DN,1105,False
06007,SUPERFAST,KEY,KNNT,DN,1114,False
06007,SUPERFAST,KNNT,SLY,DN,1118,False
06007,SUPERFAST,SLY,DST,DN,1123,False
06007,SUPERFAST,DST,DPI,DN,1129,False
06007,SUPERFAST,DPI,MAP,DN,1135,False
06007,SUPERFAST,MAP,TNGR,DN,1141,False
06007,SUPERFAST,TNGR,BDY,DN,1146,False
06007,SUPERFAST,BDY,BQI,DN,1150,False
06007,SUPERFAST,BQI,LCR,DN,1158,False
06007,SUPERFAST,LCR,DSPT,DN,1165,False
06007,SUPERFAST,DSPT,TNT,DN,1172,False
06007,SUPERFAST,TNT,KPPR,DN,1178,False
06007,SUPERFAST,KPPR,MGSJ,DN,1185,False
06007,SUPERFAST,MGSJ,SA,DN,1188,False
06007,SUPERFAST,SA,NEA,DN,1195,False
06007,SUPERFAST,NEA,VRPD,DN,1202,False
06007,SUPERFAST,VRPD,DC,DN,1204,False
06007,SUPERFAST,DC,MVPM,DN,1214,False
06007,SUPERFAST,MVPM,SGE,DN,1225,False
06007,SUPERFAST,SGE,ANU,DN,1229,False
06007,SUPERFAST,ANU,CV,DN,1236,False
06007,SUPERFAST,CV,ED,DN,1245,False
12697,EXPRESS,JTJ,TPT,DN,1100,False
12697,EXPRESS,TPT,KEY,DN,1105,False
12697,EXPRESS,KEY,KNNT,DN,1113,False
12697,EXPRESS,KNNT,SLY,DN,1117,False
12697,EXPRESS,SLY,DST,DN,1122,False
12697,EXPRESS,DST,DPI,DN,1128,False
12697,EXPRESS,DPI,MAP,DN,1134,False
12697,EXPRESS,MAP,TNGR,DN,1139,False
12697,EXPRESS,TNGR,BDY,DN,1143,False
12697,EXPRESS,BDY,BQI,DN,1148,False
12697,EXPRESS,BQI,LCR,DN,1155,False
12697,EXPRESS,LCR,DSPT,DN,1162,False
12697,EXPRESS,DSPT,TNT,DN,1168,False
12697,EXPRESS,TNT,KPPR,DN,1173,False
12697,EXPRESS,KPPR,MGSJ,DN,1181,False
12697,EXPRESS,MGSJ,SA,DN,1183,False
12697,EXPRESS,SA,NEA,DN,1190,False
12697,EXPRESS,NEA,VRPD,DN,1197,False
12697,EXPRESS,VRPD,DC,DN,1199,False
12697,EXPRESS,DC,MVPM,DN,1209,False
12697,EXPRESS,MVPM,SGE,DN,1220,False
12697,EXPRESS,SGE,ANU,DN,1224,False
12697,EXPRESS,ANU,CV,DN,1231,False
12697,EXPRESS,CV,ED,DN,1240,False
12689,SUPERFAST,JTJ,TPT,DN,1285,False
12689,SUPERFAST,TPT,MOLK,DN,1300,False
12689,SUPERFAST,KEY,KNNT,DN,1307,False
12689,SUPERFAST,KNNT,SLY,DN,1311,False
12689,SUPERFAST,SLY,DST,DN,1315,False
12689,SUPERFAST,DST,DPI,DN,1320,False
12689,SUPERFAST,DPI,MAP,DN,1325,False
12689,SUPERFAST,MAP,TNGR,DN,1330,False
12689,SUPERFAST,TNGR,BDY,DN,1336,False
12689,SUPERFAST,BDY,BQI,DN,1342,False
12689,SUPERFAST,BQI,LCR,DN,1351,False
12689,SUPERFAST,LCR,DSPT,DN,1360,False
12689,SUPERFAST,DSPT,TNT,DN,1369,False
12689,SUPERFAST,TNT,KPPR,DN,1375,False
12689,SUPERFAST,KPPR,MGSJ,DN,1384,False
12689,SUPERFAST,MGSJ,SA,DN,1387,False
12689,SUPERFAST,SA,NEA,DN,1395,False
12689,SUPERFAST,NEA,VRPD,DN,1403,False
12689,SUPERFAST,VRPD,DVBH,DN,1406,False
12689,SUPERFAST,DC,MVPM,DN,1417,False
12689,SUPERFAST,MVPM,SGE,DN,1431,False
12689,SUPERFAST,SGE,ANU,DN,1436,False
12689,SUPERFAST,ANU,CV,DN,4,False
12689,SUPERFAST,CV,ED,DN,15,False
16382,EXPRESS,CV,ED,UP,1205,False
16382,EXPRESS,ANU,CV,UP,1209,False
16382,EXPRESS,SGE,ANU,UP,1218,False
16382,EXPRESS,MVPM,SGE,UP,1225,False
16382,EXPRESS,DC,MVPM,UP,1230,False
16382,EXPRESS,VRPD,DC,UP,1241,False
16382,EXPRESS,NEA,VRPD,UP,1250,False
16382,EXPRESS,SA,NEA,UP,1253,False
16382,EXPRESS,MGSJ,SA,UP,1265,False
16382,EXPRESS,KPPR,MGSJ,UP,1268,False
16382,EXPRESS,TNT,KPPR,UP,1272,False
16382,EXPRESS,DSPT,TNT,UP,1283,False
16382,EXPRESS,LCR,DSPT,UP,1291,False
16382,EXPRESS,BQI,LCR,UP,1301,False
16382,EXPRESS,BDY,BQI,UP,1312,False
16382,EXPRESS,TNGR,BDY,UP,1323,False
16382,EXPRESS,MAP,TNGR,UP,1330,False
16382,EXPRESS,DPI,MAP,UP,1337,False
16382,EXPRESS,DST,DPI,UP,1345,False
16382,EXPRESS,SLY,DST,UP,1354,False
16382,EXPRESS,KNNT,SLY,UP,1363,False
16382,EXPRESS,KEY,KNNT,UP,1370,False
16382,EXPRESS,TPT,KEY,UP,1376,False
16382,EXPRESS,JTJ,TPT,UP,1388,False
06001,SUPERFAST,JTJ,TPT,DN,1100,False
06001,SUPERFAST,TPT,KEY,DN,1105,False
06001,SUPERFAST,KEY,KNNT,DN,1114,False
06001,SUPERFAST,KNNT,SLY,DN,1118,False
06001,SUPERFAST,SLY,DST,DN,1123,False
06001,SUPERFAST,DST,DPI,DN,1129,False
06001,SUPERFAST,DPI,MAP,DN,1135,False
06001,SUPERFAST,MAP,TNGR,DN,1141,False
06001,SUPERFAST,TNGR,BDY,DN,1146,False
06001,SUPERFAST,BDY,BQI,DN,1150,False
06001,SUPERFAST,BQI,LCR,DN,1158,False
06001,SUPERFAST,LCR,DSPT,DN,1165,False
06001,SUPERFAST,DSPT,TNT,DN,1172,False
06001,SUPERFAST,TNT,KPPR,DN,1178,False
06001,SUPERFAST,KPPR,MGSJ,DN,1185,False
06001,SUPERFAST,MGSJ,SA,DN,1188,False
06001,SUPERFAST,SA,NEA,DN,1195,False
06001,SUPERFAST,NEA,VRPD,DN,1202,False
06001,SUPERFAST,VRPD,DC,DN,1204,False
06001,SUPERFAST,DC,MVPM,DN,1214,False
06001,SUPERFAST,MVPM,SGE,DN,1225,False
06001,SUPERFAST,SGE,ANU,DN,1229,False
06001,SUPERFAST,ANU,CV,DN,1236,False
06001,SUPERFAST,CV,ED,DN,1245,False
12660,EXPRESS,JTJ,TPT,DN,415,False
12660,EXPRESS,TPT,KEY,DN,421,False
12660,EXPRESS,KEY,KNNT,DN,429,False
12660,EXPRESS,KNNT,SLY,DN,433,False
12660,EXPRESS,SLY,DST,DN,438,False
12660,EXPRESS,DST,DPI,DN,445,False
12660,EXPRESS,DPI,MAP,DN,451,False
12660,EXPRESS,MAP,TNGR,DN,456,False
12660,EXPRESS,TNGR,BDY,DN,461,False
12660,EXPRESS,BDY,BQI,DN,466,False
12660,EXPRESS,BQI,LCR,DN,473,False
12660,EXPRESS,LCR,DSPT,DN,481,False
12660,EXPRESS,DSPT,TNT,DN,488,False
12660,EXPRESS,TNT,KPPR,DN,494,False
12660,EXPRESS,KPPR,MGSJ,DN,501,False
12660,EXPRESS,MGSJ,SA,DN,504,False
12660,EXPRESS,SA,NEA,DN,510,False
12660,EXPRESS,NEA,VRPD,DN,518,False
12660,EXPRESS,VRPD,DC,DN,522,False
12660,EXPRESS,DC,MVPM,DN,534,False
12660,EXPRESS,MVPM,SGE,DN,548,False
12660,EXPRESS,SGE,ANU,DN,554,False
12660,EXPRESS,ANU,CV,DN,563,False
12660,EXPRESS,CV,ED,DN,575,False
16326,EXPRESS,CV,ED,UP,1030,False
16326,EXPRESS,ANU,CV,UP,1034,False
16326,EXPRESS,SGE,ANU,UP,1043,False
16326,EXPRESS,MVPM,SGE,UP,1050,False
16326,EXPRESS,DC,MVPM,UP,1055,False
16326,EXPRESS,VRPD,DC,UP,1066,False
16326,EXPRESS,NEA,VRPD,UP,1075,False
16326,EXPRESS,SA,NEA,UP,1078,False
16326,EXPRESS,MGSJ,SA,UP,1090,False
16326,EXPRESS,KPPR,MGSJ,UP,1093,False
16326,EXPRESS,TNT,KPPR,UP,1095,False
16326,EXPRESS,DSPT,TNT,UP,1104,False
16326,EXPRESS,LCR,DSPT,UP,1109,False
16326,EXPRESS,BQI,LCR,UP,1117,False
16326,EXPRESS,BDY,BQI,UP,1125,False
16326,EXPRESS,TNGR,BDY,UP,1134,False
16326,EXPRESS,MAP,TNGR,UP,1139,False
16326,EXPRESS,DPI,MAP,UP,1144,False
16326,EXPRESS,DST,DPI,UP,1150,False
16326,EXPRESS,SLY,DST,UP,1157,False
16326,EXPRESS,KNNT,SLY,UP,1164,False
16326,EXPRESS,KEY,KNNT,UP,1169,False
16326,EXPRESS,TPT,KEY,UP,1174,False
16326,EXPRESS,JTJ,TPT,UP,1183,False
56845,PASSENGER,JTJ,TPT,DN,340,False
56845,PASSENGER,TPT,KEY,DN,351,False
56845,PASSENGER,KEY,KNNT,DN,365,False
56845,PASSENGER,KNNT,SLY,DN,370,False
56845,PASSENGER,SLY,DST,DN,378,False
56845,PASSENGER,DST,DPI,DN,388,False
56845,PASSENGER,DPI,MAP,DN,398,False
56845,PASSENGER,MAP,TNGR,DN,407,False
56845,PASSENGER,TNGR,BDY,DN,414,False
56845,PASSENGER,BDY,BQI,DN,422,False
56845,PASSENGER,BQI,LCR,DN,434,False
56845,PASSENGER,LCR,DSPT,DN,443,False
56845,PASSENGER,DSPT,TNT,DN,452,False
56845,PASSENGER,TNT,KPPR,DN,460,False
56845,PASSENGER,KPPR,MGSJ,DN,470,False
56845,PASSENGER,MGSJ,SA,DN,481,False
56845,PASSENGER,SA,NEA,DN,495,False
56845,PASSENGER,NEA,VRPD,DN,500,False
56845,PASSENGER,VRPD,DC,DN,508,False
56845,PASSENGER,DC,MVPM,DN,520,False
56845,PASSENGER,MVPM,SGE,DN,535,False
56845,PASSENGER,SGE,ANU,DN,545,False
56845,PASSENGER,ANU,CV,DN,555,False
56845,PASSENGER,CV,ED,DN,565,False
12672,EXPRESS,CV,ED,UP,1350,False
12672,EXPRESS,ANU,CV,UP,1354,False
12672,EXPRESS,SGE,ANU,UP,1364,False
12672,EXPRESS,MVPM,SGE,UP,1371,False
12672,EXPRESS,DC,MVPM,UP,1375,False
12672,EXPRESS,VRPD,DC,UP,1386,False
12672,EXPRESS,NEA,VRPD,UP,1396,False
12672,EXPRESS,SA,NEA,UP,1399,False
12672,EXPRESS,MGSJ,SA,UP,1410,False
12672,EXPRESS,KPPR,MGSJ,UP,1413,False
12672,EXPRESS,TNT,KPPR,UP,1415,False
12672,EXPRESS,DSPT,TNT,UP,1424,False
12672,EXPRESS,LCR,DSPT,UP,1430,False
12672,EXPRESS,BQI,LCR,UP,1438,False
12672,EXPRESS,BDY,BQI,UP,7,False
12672,EXPRESS,TNGR,BDY,UP,15,False
12672,EXPRESS,MAP,TNGR,UP,21,False
12672,EXPRESS,DPI,MAP,UP,26,False
12672,EXPRESS,DST,DPI,UP,32,False
12672,EXPRESS,SLY,DST,UP,39,False
12672,EXPRESS,KNNT,SLY,UP,47,False
12672,EXPRESS,KEY,KNNT,UP,52,False
12672,EXPRESS,TPT,KEY,UP,57,False
12672,EXPRESS,JTJ,TPT,UP,67,False
16317,EXPRESS,CV,ED,UP,185,False
16317,EXPRESS,ANU,CV,UP,189,False
16317,EXPRESS,SGE,ANU,UP,198,False
16317,EXPRESS,MVPM,SGE,UP,205,False
16317,EXPRESS,DC,MVPM,UP,210,False
16317,EXPRESS,VRPD,DC,UP,221,False
16317,EXPRESS,NEA,VRPD,UP,230,False
16317,EXPRESS,SA,NEA,UP,233,False
16317,EXPRESS,MGSJ,SA,UP,245,False
16317,EXPRESS,KPPR,MGSJ,UP,248,False
16317,EXPRESS,TNT,KPPR,UP,251,False
16317,EXPRESS,DSPT,TNT,UP,260,False
16317,EXPRESS,LCR,DSPT,UP,267,False
16317,EXPRESS,BQI,LCR,UP,275,False
16317,EXPRESS,BDY,BQI,UP,285,False
16317,EXPRESS,TNGR,BDY,UP,294,False
16317,EXPRESS,MAP,TNGR,UP,300,False
16317,EXPRESS,DPI,MAP,UP,306,False
16317,EXPRESS,DST,DPI,UP,312,False
16317,EXPRESS,SLY,DST,UP,320,False
16317,EXPRESS,KNNT,SLY,UP,328,False
16317,EXPRESS,KEY,KNNT,UP,334,False
16317,EXPRESS,TPT,KEY,UP,339,False
16317,EXPRESS,JTJ,TPT,UP,349,False
16328,EXPRESS,CV,ED,UP,1030,False
16328,EXPRESS,ANU,CV,UP,1034,False
16328,EXPRESS,SGE,ANU,UP,1043,False
16328,EXPRESS,MVPM,SGE,UP,1050,False
16328,EXPRESS,DC,MVPM,UP,1055,False
16328,EXPRESS,VRPD,DC,UP,1066,False
16328,EXPRESS,NEA,VRPD,UP,1076,False
16328,EXPRESS,SA,NEA,UP,1078,False
16328,EXPRESS,MGSJ,SA,UP,1090,False
16328,EXPRESS,KPPR,MGSJ,UP,1093,False
16328,EXPRESS,TNT,KPPR,UP,1095,False
16328,EXPRESS,DSPT,TNT,UP,1103,False
16328,EXPRESS,LCR,DSPT,UP,1109,False
16328,EXPRESS,BQI,LCR,UP,1117,False
16328,EXPRESS,BDY,BQI,UP,1125,False
16328,EXPRESS,TNGR,BDY,UP,1133,False
16328,EXPRESS,MAP,TNGR,UP,1139,False
16328,EXPRESS,DPI,MAP,UP,1144,False
16328,EXPRESS,DST,DPI,UP,1149,False
16328,EXPRESS,SLY,DST,UP,1156,False
16328,EXPRESS,KNNT,SLY,UP,1163,False
16328,EXPRESS,KEY,KNNT,UP,1168,False
16328,EXPRESS,TPT,KEY,UP,1173,False
16328,EXPRESS,JTJ,TPT,UP,1182,False
06010,SUPERFAST,CV,ED,UP,410,False
06010,SUPERFAST,ANU,CV,UP,414,False
06010,SUPERFAST,SGE,ANU,UP,423,False
06010,SUPERFAST,MVPM,SGE,UP,430,False
06010,SUPERFAST,DC,MVPM,UP,435,False
06010,SUPERFAST,VRPD,DC,UP,445,False
06010,SUPERFAST,NEA,VRPD,UP,455,False
06010,SUPERFAST,SA,NEA,UP,457,False
06010,SUPERFAST,MGSJ,SA,UP,470,False
06010,SUPERFAST,KPPR,MGSJ,UP,472,False
06010,SUPERFAST,TNT,KPPR,UP,475,False
06010,SUPERFAST,DSPT,TNT,UP,483,False
06010,SUPERFAST,LCR,DSPT,UP,488,False
06010,SUPERFAST,BQI,LCR,UP,495,False
06010,SUPERFAST,BDY,BQI,UP,503,False
06010,SUPERFAST,TNGR,BDY,UP,511,False
06010,SUPERFAST,MAP,TNGR,UP,516,False
06010,SUPERFAST,DPI,MAP,UP,521,False
06010,SUPERFAST,DST,DPI,UP,526,False
06010,SUPERFAST,SLY,DST,UP,533,False
06010,SUPERFAST,KNNT,SLY,UP,539,False
06010,SUPERFAST,KEY,KNNT,UP,544,False
06010,SUPERFAST,TPT,KEY,UP,549,False
06010,SUPERFAST,JTJ,TPT,UP,557,False
06004,EXPRESS,CV,ED,UP,200,False
06004,EXPRESS,ANU,CV,UP,205,False
06004,EXPRESS,SGE,ANU,UP,214,False
06004,EXPRESS,MVPM,SGE,UP,221,False
06004,EXPRESS,DC,MVPM,UP,226,False
06004,EXPRESS,VRPD,DC,UP,237,False
06004,EXPRESS,NEA,VRPD,UP,247,False
06004,EXPRESS,SA,NEA,UP,250,False
06004,EXPRESS,MGSJ,SA,UP,260,False
06004,EXPRESS,KPPR,MGSJ,UP,263,False
06004,EXPRESS,TNT,KPPR,UP,267,False
06004,EXPRESS,DSPT,TNT,UP,277,False
06004,EXPRESS,LCR,DSPT,UP,284,False
06004,EXPRESS,BQI,LCR,UP,294,False
06004,EXPRESS,BDY,BQI,UP,305,False
06004,EXPRESS,TNGR,BDY,UP,315,False
06004,EXPRESS,MAP,TNGR,UP,322,False
06004,EXPRESS,DPI,MAP,UP,328,False
06004,EXPRESS,DST,DPI,UP,336,False
06004,EXPRESS,SLY,DST,UP,344,False
06004,EXPRESS,KNNT,SLY,UP,353,False
06004,EXPRESS,KEY,KNNT,UP,360,False
06004,EXPRESS,TPT,KEY,UP,366,False
06004,EXPRESS,JTJ,TPT,UP,378,False
06011,SUPERFAST,JTJ,TPT,DN,1100,False
06011,SUPERFAST,TPT,KEY,DN,1105,False
06011,SUPERFAST,KEY,KNNT,DN,1114,False
06011,SUPERFAST,KNNT,SLY,DN,1118,False
06011,SUPERFAST,SLY,DST,DN,1123,False
06011,SUPERFAST,DST,DPI,DN,1129,False
06011,SUPERFAST,DPI,MAP,DN,1135,False
06011,SUPERFAST,MAP,TNGR,DN,1141,False
06011,SUPERFAST,TNGR,BDY,DN,1146,False
06011,SUPERFAST,BDY,BQI,DN,1150,False
06011,SUPERFAST,BQI,LCR,DN,1158,False
06011,SUPERFAST,LCR,DSPT,DN,1165,False
06011,SUPERFAST,DSPT,TNT,DN,1172,False
06011,SUPERFAST,TNT,KPPR,DN,1178,False
06011,SUPERFAST,KPPR,MGSJ,DN,1185,False
06011,SUPERFAST,MGSJ,SA,DN,1188,False
06011,SUPERFAST,SA,NEA,DN,1195,False
06011,SUPERFAST,NEA,VRPD,DN,1202,False
06011,SUPERFAST,VRPD,DC,DN,1204,False
06011,SUPERFAST,DC,MVPM,DN,1214,False
06011,SUPERFAST,MVPM,SGE,DN,1225,False
06011,SUPERFAST,SGE,ANU,DN,1229,False
06011,SUPERFAST,ANU,CV,DN,1236,False
06011,SUPERFAST,CV,ED,DN,1245,False
06008,SUPERFAST,CV,ED,UP,1285,False
06008,SUPERFAST,ANU,CV,UP,1289,False
06008,SUPERFAST,SGE,ANU,UP,1298,False
06008,SUPERFAST,MVPM,SGE,UP,1305,False
06008,SUPERFAST,DC,MVPM,UP,1310,False
06008,SUPERFAST,VRPD,DC,UP,1320,False
06008,SUPERFAST,NEA,VRPD,UP,1330,False
06008,SUPERFAST,SA,NEA,UP,1332,False
06008,SUPERFAST,MGSJ,SA,UP,1345,False
06008,SUPERFAST,KPPR,MGSJ,UP,1347,False
06008,SUPERFAST,TNT,KPPR,UP,1350,False
06008,SUPERFAST,DSPT,TNT,UP,1357,False
06008,SUPERFAST,LCR,DSPT,UP,1362,False
06008,SUPERFAST,BQI,LCR,UP,1369,False
06008,SUPERFAST,BDY,BQI,UP,1377,False
06008,SUPERFAST,TNGR,BDY,UP,1384,False
06008,SUPERFAST,MAP,TNGR,UP,1389,False
06008,SUPERFAST,DPI,MAP,UP,1393,False
06008,SUPERFAST,DST,DPI,UP,1398,False
06008,SUPERFAST,SLY,DST,UP,1404,False
06008,SUPERFAST,KNNT,SLY,UP,1411,False
06008,SUPERFAST,KEY,KNNT,UP,1415,False
06008,SUPERFAST,TPT,KEY,UP,1420,False
06008,SUPERFAST,JTJ,TPT,UP,1428,False
F00001,FREIGHT,JTJ,TPT,UP,625,True
F00002,FREIGHT,JTJ,TPT,UP,1131,True
F00003,FREIGHT,JTJ,TPT,UP,91,True
F00004,FREIGHT,JTJ,TPT,UP,1258,True
F00005,FREIGHT,JTJ,TPT,UP,1230,True
F00006,FREIGHT,JTJ,TPT,UP,607,True
F00007,FREIGHT,JTJ,TPT,UP,430,True
F00008,FREIGHT,JTJ,TPT,UP,1015,True
F00009,FREIGHT,JTJ,TPT,UP,1292,True
F00010,FREIGHT,JTJ,TPT,DN,806,True
F00011,FREIGHT,JTJ,TPT,DN,51,True
F00012,FREIGHT,JTJ,TPT,DN,949,True
F00013,FREIGHT,JTJ,TPT,DN,1242,True
F00014,FREIGHT,JTJ,TPT,DN,1401,True
F00015,FREIGHT,TPT,MOLK,UP,1245,True
F00016,FREIGHT,TPT,MOLK,UP,671,True
F00017,FREIGHT,TPT,MOLK,UP,32,True
F00018,FREIGHT,TPT,MOLK,UP,1089,True
F00019,FREIGHT,TPT,MOLK,UP,1161,True
F00020,FREIGHT,TPT,MOLK,UP,358,True
F00021,FREIGHT,TPT,MOLK,UP,424,True
F00022,FREIGHT,TPT,MOLK,UP,148,True
F00023,FREIGHT,TPT,MOLK,DN,679,True
F00024,FREIGHT,TPT,MOLK,DN,1033,True
F00025,FREIGHT,TPT,MOLK,DN,609,True
F00026,FREIGHT,TPT,MOLK,DN,1129,True
F00027,FREIGHT,TPT,MOLK,DN,346,True
F00028,FREIGHT,TPT,MOLK,DN,1309,True
F00029,FREIGHT,TPT,MOLK,DN,533,True
F00030,FREIGHT,TPT,MOLK,DN,1097,True
F00031,FREIGHT,MOLK,KEY,UP,168,True
F00032,FREIGHT,MOLK,KEY,UP,1200,True
F00033,FREIGHT,MOLK,KEY,UP,1048,True
F00034,FREIGHT,MOLK,KEY,UP,1242,True
F00035,FREIGHT,MOLK,KEY,UP,690,True
F00036,FREIGHT,MOLK,KEY,UP,154,True
F00037,FREIGHT,MOLK,KEY,UP,86,True
F00038,FREIGHT,MOLK,KEY,UP,700,True
F00039,FREIGHT,MOLK,KEY,UP,784,True
F00040,FREIGHT,MOLK,KEY,DN,825,True
F00041,FREIGHT,MOLK,KEY,DN,827,True
F00042,FREIGHT,MOLK,KEY,DN,18,True
F00043,FREIGHT,MOLK,KEY,DN,658,True
F00044,FREIGHT,MOLK,KEY,DN,492,True
F00045,FREIGHT,MOLK,KEY,DN,1262,True
F00046,FREIGHT,MOLK,KEY,DN,14,True
F00047,FREIGHT,MOLK,KEY,DN,295,True
F00048,FREIGHT,KEY,KNNT,UP,797,True
F00049,FREIGHT,KEY,KNNT,UP,1259,True
F00050,FREIGHT,KEY,KNNT,UP,519,True
F00051,FREIGHT,KEY,KNNT,UP,1279,True
F00052,FREIGHT,KEY,KNNT,UP,10,True
F00053,FREIGHT,KEY,KNNT,UP,106,True
F00054,FREIGHT,KEY,KNNT,UP,703,True
F00055,FREIGHT,KEY,KNNT,UP,174,True
F00056,FREIGHT,KEY,KNNT,UP,150,True
F00057,FREIGHT,KEY,KNNT,UP,1109,True
F00058,FREIGHT,KEY,KNNT,DN,326,True
F00059,FREIGHT,KEY,KNNT,DN,936,True
F00060,FREIGHT,KEY,KNNT,DN,81,True
F00061,FREIGHT,KEY,KNNT,DN,80,True
F00062,FREIGHT,KEY,KNNT,DN,1377,True
F00063,FREIGHT,KEY,KNNT,DN,1107,True
F00064,FREIGHT,KEY,KNNT,DN,1395,True
F00065,FREIGHT,KEY,KNNT,DN,1215,True
F00066,FREIGHT,KNNT,SLY,UP,283,True
F00067,FREIGHT,KNNT,SLY,UP,86,True
F00068,FREIGHT,KNNT,SLY,UP,714,True
F00069,FREIGHT,KNNT,SLY,UP,163,True
F00070,FREIGHT,KNNT,SLY,UP,798,True
F00071,FREIGHT,KNNT,SLY,DN,1261,True
F00072,FREIGHT,KNNT,SLY,DN,1185,True
F00073,FREIGHT,KNNT,SLY,DN,618,True
F00074,FREIGHT,KNNT,SLY,DN,817,True
F00075,FREIGHT,KNNT,SLY,DN,997,True
F00076,FREIGHT,KNNT,SLY,DN,545,True
F00077,FREIGHT,SLY,DST,UP,671,True
F00078,FREIGHT,SLY,DST,UP,139,True
F00079,FREIGHT,SLY,DST,UP,70,True
F00080,FREIGHT,SLY,DST,UP,155,True
F00081,FREIGHT,SLY,DST,UP,1379,True
F00082,FREIGHT,SLY,DST,UP,394,True
F00083,FREIGHT,SLY,DST,UP,857,True
F00084,FREIGHT,SLY,DST,UP,1381,True
F00085,FREIGHT,SLY,DST,UP,688,True
F00086,FREIGHT,SLY,DST,DN,706,True
F00087,FREIGHT,SLY,DST,DN,686,True
F00088,FREIGHT,SLY,DST,DN,836,True
F00089,FREIGHT,SLY,DST,DN,708,True
F00090,FREIGHT,SLY,DST,DN,316,True
F00091,FREIGHT,SLY,DST,DN,770,True
F00092,FREIGHT,SLY,DST,DN,26,True
F00093,FREIGHT,SLY,DST,DN,1260,True
F00094,FREIGHT,SLY,DST,DN,173,True
F00095,FREIGHT,SLY,DST,DN,798,True
F00096,FREIGHT,SLY,DST,DN,1026,True
F00097,FREIGHT,DST,DPI,UP,1196,True
F00098,FREIGHT,DST,DPI,UP,106,True
F00099,FREIGHT,DST,DPI,UP,1378,True
F00100,FREIGHT,DST,DPI,UP,13,True
F00101,FREIGHT,DST,DPI,UP,812,True
F00102,FREIGHT,DST,DPI,UP,1282,True
F00103,FREIGHT,DST,DPI,UP,1317,True
F00104,FREIGHT,DST,DPI,UP,1399,True
F00105,FREIGHT,DST,DPI,DN,774,True
F00106,FREIGHT,DST,DPI,DN,1395,True
F00107,FREIGHT,DST,DPI,DN,151,True
F00108,FREIGHT,DST,DPI,DN,602,True
F00109,FREIGHT,DST,DPI,DN,1389,True
